New Hampshire,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"8,576",73%
New Hampshire,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,163,1%
New Hampshire,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"2,953",25%
New Hampshire,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,"2,429",21%
New Hampshire,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,524,4%
New Hampshire,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,"2,123",18%
New Hampshire,blank,blank,blank,blank
New Hampshire,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"10,376",100%
New Hampshire,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"8,576",83%
New Hampshire,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,63,1%
New Hampshire,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"1,741",17%
New Hampshire,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,"1,477",14%
New Hampshire,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,264,3%
New Hampshire,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,"1,192",11%
New Hampshire,blank,blank,blank,blank
New Hampshire,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,"1,307",NA
New Hampshire,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,100,NA
New Hampshire,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"1,212",NA
New Hampshire,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,952,NA
New Hampshire,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,260,NA
New Hampshire,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,931,NA
North Carolina,blank,blank,blank,blank
North Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"1,278",100%
North Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,316,25%
North Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,121,9%
North Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,855,67%
North Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,703,55%
North Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,152,12%
North Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,692,54%
North Carolina,blank,blank,blank,blank
North Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,377,100%
North Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,316,84%
North Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,8,2%
North Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,53,14%
North Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,49,13%
North Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,4,1%
North Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,43,11%
North Carolina,blank,blank,blank,blank
North Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,901,NA
North Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,113,NA
North Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,802,NA
North Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,654,NA
North Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,148,NA
North Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,649,NA
North Dakota,blank,blank,blank,blank
North Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,197,100%
North Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,135,69%
North Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,13,7%
North Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,49,25%
North Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,45,23%
North Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,4,2%
North Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,36,18%
North Dakota,blank,blank,blank,blank
North Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,150,100%
North Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,135,90%
North Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,3,2%
North Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,11,7%
North Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,10,7%
North Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,1,1%
North Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,7,5%
North Dakota,blank,blank,blank,blank
North Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,47,NA
North Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,10,NA
North Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,38,NA
North Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,35,NA
North Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,3,NA
North Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,29,NA
Ohio,blank,blank,blank,blank
Ohio,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"10,318",100%
Ohio,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"6,844",66%
Ohio,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,301,3%
Ohio,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"3,195",31%
Ohio,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,"2,781",27%
Ohio,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,414,4%
Ohio,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,"2,268",22%
Ohio,blank,blank,blank,blank
Ohio,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"8,220",100%
Ohio,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"6,844",83%
Ohio,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,69,1%
Ohio,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"1,308",16%
Ohio,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,"1,126",14%
Ohio,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,182,2%
Ohio,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,805,10%
Ohio,blank,blank,blank,blank
Ohio,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,"2,098",NA
Ohio,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,232,NA
Ohio,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"1,887",NA
Ohio,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,"1,655",NA
Ohio,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,232,NA
Ohio,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,"1,463",NA
Oklahoma,blank,blank,blank,blank
Oklahoma,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"19,421",100%
Oklahoma,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"18,214",94%
Oklahoma,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,99,1%
Oklahoma,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"1,121",6%
Oklahoma,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,988,5%
Oklahoma,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,133,1%
Oklahoma,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,879,5%
Oklahoma,blank,blank,blank,blank
Oklahoma,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"19,003",100%
Oklahoma,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"18,214",96%
Oklahoma,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,53,0%
Oklahoma,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,740,4%
Oklahoma,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,654,3%
Oklahoma,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,86,0%
Oklahoma,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,542,3%
Oklahoma,blank,blank,blank,blank
Oklahoma,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,418,NA
Oklahoma,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,46,NA
Oklahoma,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,381,NA
Oklahoma,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,334,NA
Oklahoma,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,47,NA
Oklahoma,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,337,NA
Oregon,blank,blank,blank,blank
Oregon,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"3,155",100%
Oregon,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"2,843",90%
Oregon,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,51,2%
Oregon,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,263,8%
Oregon,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,196,6%
Oregon,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,67,2%
Oregon,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,218,7%
Oregon,blank,blank,blank,blank
Oregon,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"2,891",100%
Oregon,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"2,843",98%
Oregon,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,7,0%
Oregon,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,39,1%
Oregon,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,29,1%
Oregon,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,10,0%
Oregon,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,33,1%
Oregon,blank,blank,blank,blank
Oregon,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,264,NA
Oregon,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,44,NA
Oregon,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,224,NA
Oregon,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,167,NA
Oregon,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,57,NA
Oregon,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,185,NA
South Carolina,blank,blank,blank,blank
South Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,769,100%
South Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,235,31%
South Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,53,7%
South Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,480,62%
South Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,424,55%
South Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,56,7%
South Carolina,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,417,54%
South Carolina,blank,blank,blank,blank
South Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,284,100%
South Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,235,83%
South Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,3,1%
South Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,46,16%
South Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,41,14%
South Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,5,2%
South Carolina,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,41,14%
South Carolina,blank,blank,blank,blank
South Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,485,NA
South Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,50,NA
South Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,434,NA
South Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,383,NA
South Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,51,NA
South Carolina,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,376,NA
South Dakota,blank,blank,blank,blank
South Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"6,637",100%
South Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"5,097",77%
South Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,115,2%
South Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,"1,427",22%
South Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,"1,158",17%
South Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,269,4%
South Dakota,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,"1,057",16%
South Dakota,blank,blank,blank,blank
South Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"6,002",100%
South Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"5,097",85%
South Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,46,1%
South Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,859,14%
South Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,703,12%
South Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,156,3%
South Dakota,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,623,10%
South Dakota,blank,blank,blank,blank
South Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,635,NA
South Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,69,NA
South Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,568,NA
South Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,455,NA
South Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,113,NA
South Dakota,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,434,NA
Tennessee,blank,blank,blank,blank
Tennessee,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"2,975",100%
Tennessee,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"2,265",76%
Tennessee,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,83,3%
Tennessee,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,634,21%
Tennessee,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,510,17%
Tennessee,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,124,4%
Tennessee,Marketplace or Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,479,16%
Tennessee,blank,blank,blank,blank
Tennessee,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,"2,413",100%
Tennessee,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Account Transfer Consumers Who Did Not Submit a Marketplace Application,"2,265",94%
Tennessee,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,13,1%
Tennessee,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,137,6%
Tennessee,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,104,4%
Tennessee,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,33,1%
Tennessee,Account Transfer Consumers whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,98,4%
Tennessee,blank,blank,blank,blank
Tennessee,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,562,NA
Tennessee,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers Who Applied for Marketplace Coverage and were Determined Medicaid/CHIP-Eligible or Potentially Medicaid/CHIP-Eligible,70,NA
Tennessee,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers who Applied for Marketplace Coverage and were Determined QHP-Eligible,497,NA
Tennessee,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Eligible for APTC,406,NA
Tennessee,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Not Eligible for APTC,91,NA
Tennessee,Marketplace Consumers Not on Account Transfer whose Medicaid or CHIP Coverage was Terminated,Consumers with a QHP Selection,381,NA
Texas,blank,blank,blank,blank
